transaction_id,store_id,price,quantity,discount,total_spent,price_imputed,discount_imputed,total_spent_clean
1858,102,45.14,3,0.15,115.10700000000001,45.14,0.15,115.10700000000001
1859,103,90.89,2,0.15,154.513,90.89,0.15,154.513
1860,104,,5,,583.4825,66.13,0.15,281.05249999999995
1861,101,35.55,5,0.1,159.975,35.55,0.1,159.975
1862,102,95.33,5,0.05,452.81749999999994,95.33,0.05,452.81749999999994
1863,102,96.58,4,0.05,367.00399999999996,96.58,0.05,367.00399999999996
1864,104,111.3,5,,556.5,111.3,0.15,473.025
1865,101,24.08,3,0.15,61.403999999999996,24.08,0.15,61.403999999999996
1866,101,108.79,1,0.1,97.911,108.79,0.1,97.911
1867,102,,5,0.0,684.05,66.13,0.0,330.65
1868,103,31.05,9,0.0,279.45,31.05,0.0,279.45
1869,102,39.44,9,0.05,337.212,39.44,0.05,337.212
1870,101,,4,0.1,525.06,66.13,0.1,238.06799999999998
1871,104,31.24,3,,84.348,31.24,0.15,79.66199999999999
1872,102,128.89,1,0.1,116.00099999999999,128.89,0.1,116.00099999999999
1873,101,76.38,2,0.05,145.12199999999999,76.38,0.05,145.12199999999999
1874,102,40.85,8,0.05,310.46,40.85,0.05,310.46
1875,103,,1,0.05,124.69699999999999,66.13,0.05,62.823499999999996
1876,102,69.57,8,0.05,528.732,69.57,0.05,528.732
1877,102,79.65,7,0.05,529.6725,79.65,0.05,529.6725
1878,101,57.09,8,0.15,388.212,57.09,0.15,388.212
1879,101,90.98,6,0.15,463.998,90.98,0.15,463.998
1880,101,28.71,9,0.1,232.551,28.71,0.1,232.551
1881,102,61.71,3,0.0,185.13,61.71,0.0,185.13
1882,103,,4,0.1,524.0160000000001,66.13,0.1,238.06799999999998
1883,104,42.43,6,,254.57999999999998,42.43,0.15,216.39299999999997
1884,104,100.23,8,,761.748,100.23,0.15,681.564
1885,101,52.15,5,0.0,260.75,52.15,0.0,260.75
1886,101,117.15,3,0.1,316.30500000000006,117.15,0.1,316.30500000000006
1887,102,23.98,6,0.1,129.492,23.98,0.1,129.492
1888,104,,4,,582.48,66.13,0.15,224.84199999999998
1889,101,70.8,9,0.15,541.6199999999999,70.8,0.15,541.6199999999999
1890,103,39.23,3,0.05,111.8055,39.23,0.05,111.8055
1891,103,15.66,4,0.05,59.507999999999996,15.66,0.05,59.507999999999996
1892,101,29.61,7,0.1,186.54299999999998,29.61,0.1,186.54299999999998
1893,101,80.37,7,0.15,478.2015,80.37,0.15,478.2015
1894,104,53.87,4,,215.48,53.87,0.15,183.158
1895,104,125.19,6,,713.583,125.19,0.15,638.4689999999999
1896,102,67.48,3,0.15,172.07399999999998,67.48,0.15,172.07399999999998
1897,104,41.06,6,,234.042,41.06,0.15,209.406
1898,103,94.49,2,0.15,160.63299999999998,94.49,0.15,160.63299999999998
1899,103,107.48,8,0.15,730.864,107.48,0.15,730.864
1900,101,29.22,2,0.1,52.596,29.22,0.1,52.596
1901,104,29.3,7,,194.845,29.3,0.15,174.33499999999998
1902,102,10.32,9,0.0,92.88,10.32,0.0,92.88
1903,103,111.78,1,0.1,100.602,111.78,0.1,100.602
1904,103,101.25,8,0.1,729.0,101.25,0.1,729.0
1905,102,73.82,7,0.0,516.74,73.82,0.0,516.74
1906,102,127.4,6,0.1,687.9600000000002,127.4,0.1,687.9600000000002
1907,103,121.82,6,0.15,621.2819999999999,121.82,0.15,621.2819999999999
1908,103,89.88,6,0.15,458.388,89.88,0.15,458.388
1909,102,,9,0.05,1119.1950000000002,66.13,0.05,565.4114999999999
1910,103,34.85,2,0.05,66.215,34.85,0.05,66.215
1911,101,21.23,1,0.0,21.23,21.23,0.0,21.23
1912,101,44.11,6,0.05,251.42699999999996,44.11,0.05,251.42699999999996
1913,102,13.28,8,0.15,90.30399999999999,13.28,0.15,90.30399999999999
1914,104,82.02,3,,246.06,82.02,0.15,209.151
1915,102,,1,0.0,140.81,66.13,0.0,66.13
1916,102,10.7,9,0.05,91.485,10.7,0.05,91.485
1917,104,22.71,1,,19.3035,22.71,0.15,19.3035
1918,104,70.57,3,,211.70999999999998,70.57,0.15,179.9535
1919,104,,8,,954.7879999999999,66.13,0.15,449.68399999999997
1920,101,50.84,3,0.15,129.642,50.84,0.15,129.642
1921,103,78.55,4,0.15,267.07,78.55,0.15,267.07
1922,101,11.03,8,0.05,83.82799999999999,11.03,0.05,83.82799999999999
1923,103,26.51,1,0.1,23.859,26.51,0.1,23.859
1924,101,,6,0.1,799.524,66.13,0.1,357.102
1925,103,,1,0.0,144.94,66.13,0.0,66.13
1926,101,5.72,1,0.15,4.862,5.72,0.15,4.862
1927,104,,8,,1086.876,66.13,0.15,449.68399999999997
1928,102,97.67,4,0.15,332.078,97.67,0.15,332.078
1929,101,,1,0.15,111.2225,66.13,0.15,56.210499999999996
1930,103,70.94,7,0.05,471.751,70.94,0.05,471.751
1931,104,79.76,5,,358.92,79.76,0.15,338.98
1932,101,75.88,5,0.15,322.48999999999995,75.88,0.15,322.48999999999995
1933,101,101.7,1,0.15,86.445,101.7,0.15,86.445
1934,104,25.25,6,,136.35,25.25,0.15,128.775
1935,101,9.35,9,0.05,79.94249999999998,9.35,0.05,79.94249999999998
1936,102,49.65,9,0.0,446.84999999999997,49.65,0.0,446.84999999999997
1937,101,107.18,8,0.1,771.696,107.18,0.1,771.696
1938,102,34.27,5,0.0,171.35000000000002,34.27,0.0,171.35000000000002
1939,102,102.65,1,0.0,102.65,102.65,0.0,102.65
1940,104,,9,,1179.6839999999997,66.13,0.15,505.89449999999994
1941,101,18.62,1,0.15,15.827,18.62,0.15,15.827
1942,104,102.53,8,,820.24,102.53,0.15,697.204
1943,101,69.34,5,0.0,346.70000000000005,69.34,0.0,346.70000000000005
1944,101,,3,0.05,373.008,66.13,0.05,188.4705
1945,103,30.69,7,0.15,182.6055,30.69,0.15,182.6055
1946,101,105.43,7,0.0,738.01,105.43,0.0,738.01
1947,104,126.53,9,,1081.8315,126.53,0.15,967.9544999999999
1948,102,,7,0.15,844.7215,66.13,0.15,393.47349999999994
1949,101,104.07,3,0.1,280.989,104.07,0.1,280.989
1950,103,77.09,1,0.1,69.381,77.09,0.1,69.381
1951,104,94.59,8,,718.884,94.59,0.15,643.212
1952,101,,3,0.1,353.67300000000006,66.13,0.1,178.551
1953,104,87.74,8,,701.92,87.74,0.15,596.632
1954,103,9.41,8,0.15,63.988,9.41,0.15,63.988
1955,103,,5,0.0,699.95,66.13,0.0,330.65
1956,104,104.98,1,,104.98,104.98,0.15,89.233
1957,101,103.09,7,0.1,649.467,103.09,0.1,649.467
1958,102,36.27,5,0.0,181.35000000000002,36.27,0.0,181.35000000000002
1959,103,100.54,8,0.1,723.888,100.54,0.1,723.888
1960,101,62.11,9,0.15,475.1415,62.11,0.15,475.1415
1961,101,99.43,7,0.15,591.6084999999999,99.43,0.15,591.6084999999999
1962,102,20.46,7,0.0,143.22,20.46,0.0,143.22
1963,103,100.39,1,0.05,95.37049999999999,100.39,0.05,95.37049999999999
1964,103,,4,0.1,539.676,66.13,0.1,238.06799999999998
1965,101,11.99,2,0.1,21.582,11.99,0.1,21.582
1966,101,,2,0.0,293.38,66.13,0.0,132.26
1967,102,64.0,2,0.1,115.2,64.0,0.1,115.2
1968,102,,4,0.1,472.536,66.13,0.1,238.06799999999998
1969,103,118.45,1,0.05,112.5275,118.45,0.05,112.5275
1970,104,87.22,4,,331.436,87.22,0.15,296.548
1971,103,112.08,2,0.0,224.16,112.08,0.0,224.16
1972,101,,5,0.05,628.805,66.13,0.05,314.11749999999995
1973,103,63.6,3,0.0,190.8,63.6,0.0,190.8
1974,104,52.42,8,,356.456,52.42,0.15,356.456
1975,102,101.8,4,0.0,407.2,101.8,0.0,407.2
1976,104,122.14,1,,103.819,122.14,0.15,103.819
1977,104,115.53,1,,115.53,115.53,0.15,98.2005
1978,104,120.68,3,,325.836,120.68,0.15,307.73400000000004
1979,102,68.16,9,0.05,582.7679999999999,68.16,0.05,582.7679999999999
1980,104,123.59,7,,735.3605,123.59,0.15,735.3605
1981,104,22.43,2,,44.86,22.43,0.15,38.131
1982,104,83.95,9,,717.7725,83.95,0.15,642.2175000000001
1983,101,5.84,2,0.0,11.68,5.84,0.0,11.68
1984,104,52.06,3,,148.371,52.06,0.15,132.75300000000001
1985,102,58.14,2,0.05,110.466,58.14,0.05,110.466
1986,104,62.45,3,,187.35000000000002,62.45,0.15,159.2475
1987,104,105.84,6,,539.784,105.84,0.15,539.784
1988,102,61.34,9,0.15,469.25100000000003,61.34,0.15,469.25100000000003
1989,104,70.06,9,,567.486,70.06,0.15,535.959
1990,102,39.44,7,0.05,262.27599999999995,39.44,0.05,262.27599999999995
1991,104,59.12,3,,159.624,59.12,0.15,150.75599999999997
1992,102,37.95,4,0.1,136.62,37.95,0.1,136.62
1993,104,15.61,6,,93.66,15.61,0.15,79.61099999999999
1994,104,92.5,5,,462.5,92.5,0.15,393.125
1995,101,101.89,2,0.0,203.78,101.89,0.0,203.78
1996,101,94.83,6,0.05,540.531,94.83,0.05,540.531
1997,104,72.21,3,,216.63,72.21,0.15,184.13549999999998
1998,104,60.07,8,,480.56,60.07,0.15,408.476
1999,103,,2,0.05,247.342,66.13,0.05,125.64699999999999
